User,Time,Working Directory,Command,Duration
10.103.130.172,2022-04-15 08:49:21,/home/ubuntu,ls,0:00:35
10.103.130.172,2022-04-15 08:51:00,/home/ubuntu,volatility -f memory.raw imageinfo,0:01:39
10.103.130.172,2022-04-15 08:51:50,/home/ubuntu,volatility kdbgscan -f memory.dmp,0:00:50
10.103.130.172,2022-04-15 08:51:55,/home/ubuntu,ls -l memory.dmp,0:00:05
10.103.130.172,2022-04-15 08:54:11,/home/ubuntu,volatility imageinfo -f memory.dmp,0:02:16
10.103.130.172,2022-04-15 08:55:45,/home/ubuntu,strings memory.dmp,0:01:34
10.103.130.172,2022-04-15 08:55:46,/home/ubuntu,strings memory.dmp,0:00:01
10.103.130.172,2022-04-15 08:55:50,/home/ubuntu,strings memory.dmp,0:00:04
10.103.130.172,2022-04-15 08:55:50,/home/ubuntu,strings memory.dmp,0:00:00
10.103.130.172,2022-04-15 08:55:50,/home/ubuntu,strings memory.dmp,0:00:00
10.103.130.172,2022-04-15 08:56:15,/home/ubuntu,clear,0:00:25
10.103.130.172,2022-04-15 08:57:00,/home/ubuntu,volatility --profile=Win7SP0x64 cmdline -f memory.dmp,0:00:45
10.103.130.172,2022-04-15 08:57:08,/home/ubuntu,ls,0:00:08
10.103.130.172,2022-04-15 08:57:49,/home/ubuntu,unzip memory.zip,0:00:41
10.103.130.172,2022-04-15 09:11:38,/home/ubuntu,file memory.dmp,0:13:49
10.103.130.172,2022-04-15 09:15:02,/home/ubuntu,hexdump,0:03:24
10.103.130.172,2022-04-15 09:15:04,/home/ubuntu,hexdump -h,0:00:02
10.103.130.172,2022-04-15 09:15:34,/home/ubuntu,hexdump memory.dmp,0:00:30
10.103.130.172,2022-04-15 09:17:43,/home/ubuntu,ls,0:02:09
10.103.130.172,2022-04-15 09:18:24,/home/ubuntu,strings memory.dmp | grep Win10,0:00:41
10.103.130.172,2022-04-15 09:18:59,/home/ubuntu,strings memory.dmp | grep Win7,0:00:35
10.103.130.172,2022-04-15 09:21:43,/home/ubuntu,volatility imageinfo -f memory.dmp,0:02:44
10.103.130.172,2022-04-15 09:22:21,/home/ubuntu,strings -a memory.dmp |grep BOOT_IMAGE,0:00:38
10.103.130.172,2022-04-15 09:25:17,/home/ubuntu,strings -a memory.dmp |grep bash_history,0:02:56
10.103.130.172,2022-04-15 09:26:16,/home/ubuntu,strings -a memory.dmp |grep $HISTFILE,0:00:59
10.103.130.172,2022-04-15 09:27:23,/home/ubuntu,history,0:01:07
10.103.130.172,2022-04-15 09:28:45,/home/ubuntu,strings -a memory.dmp |grep bash,0:01:22
10.103.130.172,2022-04-15 09:30:30,/home/ubuntu,strings -a memory.dmp |grep bash | more,0:01:45
10.103.130.172,2022-04-15 09:31:05,/home/ubuntu,strings -a memory.dmp |grep bash_,0:00:35
10.103.130.172,2022-04-15 09:34:04,/home/ubuntu,volatility -f mem.dmp --profile=LinuxUbuntu1804x64 linux_pslist,0:02:59
10.103.130.172,2022-04-15 09:34:14,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 linux_pslist,0:00:10
10.103.130.172,2022-04-15 09:35:20,/home/ubuntu,ls,0:01:06
10.103.130.172,2022-04-15 09:35:23,/home/ubuntu/volatility,cd volatility/,0:00:03
10.103.130.172,2022-04-15 09:35:24,/home/ubuntu/volatility,ls,0:00:01
10.103.130.172,2022-04-15 09:35:42,/home/ubuntu/volatility/tools,cd tools/,0:00:18
10.103.130.172,2022-04-15 09:35:43,/home/ubuntu/volatility/tools,ls,0:00:01
10.103.130.172,2022-04-15 09:35:48,/home/ubuntu/volatility/tools/linux,cd linux/,0:00:05
10.103.130.172,2022-04-15 09:35:49,/home/ubuntu/volatility/tools/linux,ls,0:00:01
10.103.130.172,2022-04-15 09:35:58,/home/ubuntu/volatility/tools,cd ..,0:00:09
10.103.130.172,2022-04-15 09:36:00,/home/ubuntu/volatility,cd ..,0:00:02
10.103.130.172,2022-04-15 09:36:00,/home/ubuntu/volatility,ls,0:00:00
10.103.130.172,2022-04-15 09:36:03,/home/ubuntu/volatility/build,cd build/,0:00:03
10.103.130.172,2022-04-15 09:36:04,/home/ubuntu/volatility/build,ls,0:00:01
10.103.130.172,2022-04-15 09:36:12,/home/ubuntu/volatility/build/bdist.linux-x86_64,cd bdist.linux-x86_64/,0:00:08
10.103.130.172,2022-04-15 09:36:13,/home/ubuntu/volatility/build/bdist.linux-x86_64,ls,0:00:01
10.103.130.172,2022-04-15 09:36:15,/home/ubuntu/volatility/build,cd ..,0:00:02
10.103.130.172,2022-04-15 09:36:17,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7,cd lib.linux-x86_64-2.7/,0:00:02
10.103.130.172,2022-04-15 09:36:19,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7,ls,0:00:02
10.103.130.172,2022-04-15 09:36:23,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility,cd volatility/,0:00:04
10.103.130.172,2022-04-15 09:36:24,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility,ls,0:00:01
10.103.130.172,2022-04-15 09:36:30,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins,cd plugins/,0:00:06
10.103.130.172,2022-04-15 09:36:30,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins,ls,0:00:00
10.103.130.172,2022-04-15 09:36:37,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays,cd overlays/,0:00:07
10.103.130.172,2022-04-15 09:36:38,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays,ls,0:00:01
10.103.130.172,2022-04-15 09:36:42,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays/linux,cd linux/,0:00:04
10.103.130.172,2022-04-15 09:36:43,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays/linux,ls,0:00:01
10.103.130.172,2022-04-15 09:36:55,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays/linux,python linux.py,0:00:12
10.103.130.172,2022-04-15 09:39:26,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays/linux,volatility --info,0:02:31
10.103.130.172,2022-04-15 09:44:27,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays/linux,ls,0:05:01
10.103.130.172,2022-04-15 09:44:58,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays/linux,git clone https://github.com/volatilityfoundation/profiles/raw/master/Linux/Ubuntu/x64/Ubuntu1804.zip,0:00:31
10.103.130.172,2022-04-15 09:45:07,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays/linux,sudo git clone https://github.com/volatilityfoundation/profiles/raw/master/Linux/Ubuntu/x64/Ubuntu1804.zip,0:00:09
10.103.130.172,2022-04-15 09:45:28,/home/ubuntu,cd ~,0:00:21
10.103.130.172,2022-04-15 09:45:30,/home/ubuntu,ls,0:00:02
10.103.130.172,2022-04-15 09:47:27,/home/ubuntu,git clone https://github.com/volatilityfoundation/profiles.git,0:01:57
10.103.130.172,2022-04-15 10:17:19,/home/ubuntu,volatility -f memory.dmp volshell,0:29:52
10.103.130.172,2022-04-15 10:18:16,/home/ubuntu,volatility -f memory.dmp linux_bash,0:00:57
10.103.130.172,2022-04-15 10:18:25,/home/ubuntu,ls,0:00:09
10.103.130.172,2022-04-15 10:18:34,/home/ubuntu/profiles,cd profiles/,0:00:09
10.103.130.172,2022-04-15 10:18:36,/home/ubuntu/profiles,ls,0:00:02
10.103.130.172,2022-04-15 10:18:55,/home/ubuntu/profiles/Linux,cd Linux,0:00:19
10.103.130.172,2022-04-15 10:18:55,/home/ubuntu/profiles/Linux,ls,0:00:00
10.103.130.172,2022-04-15 10:19:01,/home/ubuntu/profiles/Linux/Ubuntu,cd Ubuntu,0:00:06
10.103.130.172,2022-04-15 10:19:02,/home/ubuntu/profiles/Linux/Ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:19:06,/home/ubuntu/profiles/Linux/Ubuntu/x64,cd x64,0:00:04
10.103.130.172,2022-04-15 10:19:07,/home/ubuntu/profiles/Linux/Ubuntu/x64,ls,0:00:01
10.103.130.172,2022-04-15 10:19:25,/home/ubuntu/profiles/Linux/Ubuntu/x64,unzip Ubuntu1804.zip,0:00:18
10.103.130.172,2022-04-15 10:19:29,/home/ubuntu/profiles/Linux/Ubuntu/x64,ls,0:00:04
10.103.130.172,2022-04-15 10:19:39,/home/ubuntu/profiles/Linux/Ubuntu/x64,unzip -h,0:00:10
10.103.130.172,2022-04-15 10:20:28,/home/ubuntu/profiles/Linux/Ubuntu/x64,cp Ubuntu1804.zip ~,0:00:49
10.103.130.172,2022-04-15 10:20:30,/home/ubuntu,cd ~,0:00:02
10.103.130.172,2022-04-15 10:20:31,/home/ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:20:51,/home/ubuntu/volatility,cd volatility,0:00:20
10.103.130.172,2022-04-15 10:20:52,/home/ubuntu/volatility,ls,0:00:01
10.103.130.172,2022-04-15 10:21:03,/home/ubuntu/volatility/build,cd build/,0:00:11
10.103.130.172,2022-04-15 10:21:04,/home/ubuntu/volatility/build,ls,0:00:01
10.103.130.172,2022-04-15 10:21:09,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7,cd lib.linux-x86_64-2.7/,0:00:05
10.103.130.172,2022-04-15 10:21:10,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7,ls,0:00:01
10.103.130.172,2022-04-15 10:21:13,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7,vol,0:00:03
10.103.130.172,2022-04-15 10:21:17,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility,cd volatility/,0:00:04
10.103.130.172,2022-04-15 10:21:18,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility,ls,0:00:01
10.103.130.172,2022-04-15 10:21:21,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins,cd plugins/,0:00:03
10.103.130.172,2022-04-15 10:21:22,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins,ls,0:00:01
10.103.130.172,2022-04-15 10:21:27,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays,cd overlays/,0:00:05
10.103.130.172,2022-04-15 10:21:28,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays,ls,0:00:01
10.103.130.172,2022-04-15 10:21:30,/home/ubuntu,cd ,0:00:02
10.103.130.172,2022-04-15 10:21:43,/home/ubuntu,cd /volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays,0:00:13
10.103.130.172,2022-04-15 10:21:47,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays,cd ~/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays,0:00:04
10.103.130.172,2022-04-15 10:21:48,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays,ls,0:00:01
10.103.130.172,2022-04-15 10:21:53,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays/linux,cd linux/,0:00:05
10.103.130.172,2022-04-15 10:21:54,/home/ubuntu/volatility/build/lib.linux-x86_64-2.7/volatility/plugins/overlays/linux,ls,0:00:01
10.103.130.172,2022-04-15 10:22:04,/home/ubuntu,cd ~,0:00:10
10.103.130.172,2022-04-15 10:22:09,/home/ubuntu,locate overlays,0:00:05
10.103.130.172,2022-04-15 10:22:36,/home/ubuntu/volatility/volatility/plugins/overlays,cd /home/ubuntu/volatility/volatility/plugins/overlays,0:00:27
10.103.130.172,2022-04-15 10:22:38,/home/ubuntu/volatility/volatility/plugins/overlays,ls,0:00:02
10.103.130.172,2022-04-15 10:22:45,/home/ubuntu/volatility/volatility/plugins/overlays/linux,cd linux,0:00:07
10.103.130.172,2022-04-15 10:22:46,/home/ubuntu/volatility/volatility/plugins/overlays/linux,ls,0:00:01
10.103.130.172,2022-04-15 10:23:05,/home/ubuntu,cd ~,0:00:19
10.103.130.172,2022-04-15 10:23:06,/home/ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:23:11,/home/ubuntu,unzip Ubuntu1804.zip ,0:00:05
10.103.130.172,2022-04-15 10:23:15,/home/ubuntu,ls,0:00:04
10.103.130.172,2022-04-15 10:23:25,/home/ubuntu,sudo unzip Ubuntu1804.zip ,0:00:10
10.103.130.172,2022-04-15 10:23:28,/home/ubuntu,ls,0:00:03
10.103.130.172,2022-04-15 10:26:21,/home/ubuntu/volatility,cd volatility/,0:02:53
10.103.130.172,2022-04-15 10:26:22,/home/ubuntu/volatility,;s,0:00:01
10.103.130.172,2022-04-15 10:26:23,/home/ubuntu/volatility,ls,0:00:01
10.103.130.172,2022-04-15 10:27:43,/home/ubuntu/volatility,ls,0:01:20
10.103.130.172,2022-04-15 10:27:46,/home/ubuntu,cd ..,0:00:03
10.103.130.172,2022-04-15 10:27:52,/home/ubuntu,mkdir Ubuntu,0:00:06
10.103.130.172,2022-04-15 10:28:03,/home/ubuntu,mv Ubuntu1804.zip Ubuntu,0:00:11
10.103.130.172,2022-04-15 10:28:03,/home/ubuntu,ls,0:00:00
10.103.130.172,2022-04-15 10:28:07,/home/ubuntu/Ubuntu,cd Ubuntu/,0:00:04
10.103.130.172,2022-04-15 10:28:08,/home/ubuntu/Ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:28:13,/home/ubuntu/Ubuntu,unzip Ubuntu1804.zip ,0:00:05
10.103.130.172,2022-04-15 10:28:16,/home/ubuntu/Ubuntu,ls,0:00:03
10.103.130.172,2022-04-15 10:28:21,/home/ubuntu,cd ..,0:00:05
10.103.130.172,2022-04-15 10:28:23,/home/ubuntu,vol,0:00:02
10.103.130.172,2022-04-15 10:28:31,/home/ubuntu,volatility,0:00:08
10.103.130.172,2022-04-15 10:28:47,/home/ubuntu,volatility --info,0:00:16
10.103.130.172,2022-04-15 10:29:02,/home/ubuntu,ls,0:00:15
10.103.130.172,2022-04-15 10:29:07,/home/ubuntu,cd Ubun,0:00:05
10.103.130.172,2022-04-15 10:29:08,/home/ubuntu/Ubuntu,cd Ubuntu/,0:00:01
10.103.130.172,2022-04-15 10:29:09,/home/ubuntu/Ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:29:39,/home/ubuntu/Ubuntu,cp boot ~/volatility/volatility/plugins/overlays/linux/,0:00:30
10.103.130.172,2022-04-15 10:29:49,/home/ubuntu/Ubuntu,cp ./boot ~/volatility/volatility/plugins/overlays/linux/,0:00:10
10.103.130.172,2022-04-15 10:29:59,/home/ubuntu/Ubuntu,cp -v ./boot ~/volatility/volatility/plugins/overlays/linux/,0:00:10
10.103.130.172,2022-04-15 10:30:25,/home/ubuntu/Ubuntu,cp -r boot ~/volatility/volatility/plugins/overlays/linux/,0:00:26
10.103.130.172,2022-04-15 10:30:30,/home/ubuntu/Ubuntu,sudo cp -r boot ~/volatility/volatility/plugins/overlays/linux/,0:00:05
10.103.130.172,2022-04-15 10:31:15,/home/ubuntu/Ubuntu,sudo cp Ubuntu1804.zip ~/volatility/volatility/plugins/overlays/linux/,0:00:45
10.103.130.172,2022-04-15 10:31:16,/home/ubuntu/Ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:31:20,/home/ubuntu/volatility/volatility/plugins/overlays/linux,cd ~/volatility/volatility/plugins/overlays/linux/,0:00:04
10.103.130.172,2022-04-15 10:31:21,/home/ubuntu/volatility/volatility/plugins/overlays/linux,ls,0:00:01
10.103.130.172,2022-04-15 10:31:27,/home/ubuntu/volatility/volatility/plugins/overlays/linux,rm -rf -v boot,0:00:06
10.103.130.172,2022-04-15 10:31:35,/home/ubuntu/volatility/volatility/plugins/overlays/linux,sudo rm -rf -v boot,0:00:08
10.103.130.172,2022-04-15 10:31:47,/home/ubuntu/volatility/volatility/plugins/overlays/linux,volatility --info,0:00:12
10.103.130.172,2022-04-15 10:32:22,/home/ubuntu/volatility/volatility/plugins/overlays/linux,volatility,0:00:35
10.103.130.172,2022-04-15 10:33:41,/usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux,cd /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux,0:01:19
10.103.130.172,2022-04-15 10:33:43,/usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux,ls,0:00:02
10.103.130.172,2022-04-15 10:34:03,/home/ubuntu/Ubuntu,cd ~/Ubuntu,0:00:20
10.103.130.172,2022-04-15 10:34:04,/home/ubuntu/Ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:34:12,/home/ubuntu/Ubuntu,cp Ubuntu1804.zip /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:00:08
10.103.130.172,2022-04-15 10:34:15,/home/ubuntu/Ubuntu,sudo cp Ubuntu1804.zip /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:00:03
10.103.130.172,2022-04-15 10:34:31,/home/ubuntu/Ubuntu,volatility --info,0:00:16
10.103.130.172,2022-04-15 10:34:51,/home/ubuntu/Ubuntu,volatility --info | grep Linux,0:00:20
10.103.130.172,2022-04-15 10:35:24,/home/ubuntu/Ubuntu,cd volatility/plugins/overlays/linux,0:00:33
10.103.130.172,2022-04-15 10:35:34,/home/ubuntu/volatility/volatility/plugins/overlays/linux,cd ~/volatility/volatility/plugins/overlays/linux,0:00:10
10.103.130.172,2022-04-15 10:35:36,/home/ubuntu/volatility/volatility/plugins/overlays/linux,ls,0:00:02
10.103.130.172,2022-04-15 10:36:51,/home/ubuntu/volatility/volatility/plugins/overlays/linux,"volatility -f memory.dmp  --plugins=""~/volatility/volatility/plugins/overlays/linux"" imageinfo",0:01:15
10.103.130.172,2022-04-15 10:37:09,/home/ubuntu/volatility/volatility/plugins/overlays/linux,"volatility -f memory.dmp  --plugins=""/home/ubuntu/volatility/volatility/plugins/overlays/linux/Ubuntu1804.zip"" imageinfo",0:00:18
10.103.130.172,2022-04-15 10:38:34,/home/ubuntu/volatility/volatility/plugins/overlays/linux,"volatility -f ~/memory.dmp  --plugins=""/home/ubuntu/volatility/volatility/plugins/overlays/linux/Ubuntu1804.zip"" imageinfo",0:01:25
10.103.130.172,2022-04-15 10:38:40,/home/ubuntu,cd ~,0:00:06
10.103.130.172,2022-04-15 10:38:45,/home/ubuntu,ls,0:00:05
10.103.130.172,2022-04-15 10:38:59,/home/ubuntu,sudo rm -rf -v volatility,0:00:14
10.103.130.172,2022-04-15 10:39:03,/home/ubuntu,ls,0:00:04
10.103.130.172,2022-04-15 10:39:11,/home/ubuntu,rm -rf -v boot,0:00:08
10.103.130.172,2022-04-15 10:39:27,/home/ubuntu,volatility,0:00:16
10.103.130.172,2022-04-15 10:40:44,/home/ubuntu,sudo apt-get uninstall ,0:01:17
10.103.130.172,2022-04-15 10:40:49,/home/ubuntu,sudo apt-get delete ,0:00:05
10.103.130.172,2022-04-15 10:40:55,/home/ubuntu,sudo apt delete,0:00:06
10.103.130.172,2022-04-15 10:40:59,/home/ubuntu,sudo apt remove,0:00:04
10.103.130.172,2022-04-15 10:41:00,/home/ubuntu,sudo apt remove,0:00:01
10.103.130.172,2022-04-15 10:41:12,/home/ubuntu,sudo apt remove volatility,0:00:12
10.103.130.172,2022-04-15 10:41:15,/home/ubuntu,ls,0:00:03
10.103.130.172,2022-04-15 10:41:22,/home/ubuntu,volatility,0:00:07
10.103.130.172,2022-04-15 10:43:34,/home/ubuntu,apt-get install dwarfdump,0:02:12
10.103.130.172,2022-04-15 10:43:43,/home/ubuntu,sudo apt-get install dwarfdump,0:00:09
10.103.130.172,2022-04-15 10:44:05,/home/ubuntu,sudo apt-get install build-essential,0:00:22
10.103.130.172,2022-04-15 10:46:34,/home/ubuntu,curl https://www.volatilityfoundation.org/releases,0:02:29
10.103.130.172,2022-04-15 10:46:49,/home/ubuntu,sudo apt install curl,0:00:15
10.103.130.172,2022-04-15 10:46:55,/home/ubuntu,curl https://www.volatilityfoundation.org/releases,0:00:06
10.103.130.172,2022-04-15 10:48:16,/home/ubuntu,ls,0:01:21
10.103.130.172,2022-04-15 10:48:32,/home/ubuntu,unzip volatility_2.6_lin64_standalone.zip,0:00:16
10.103.130.172,2022-04-15 10:48:43,/home/ubuntu,rm -rf volatility_2.6_lin64_standalone.zip,0:00:11
10.103.130.172,2022-04-15 10:48:44,/home/ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:48:54,/home/ubuntu,ls,0:00:10
10.103.130.172,2022-04-15 10:48:58,/home/ubuntu,rm -rf volatility_2.6_lin64_standalone.zip,0:00:04
10.103.130.172,2022-04-15 10:49:42,/home/ubuntu,sudo apt-get install volatility,0:00:44
10.103.130.172,2022-04-15 10:49:48,/home/ubuntu,ls,0:00:06
10.103.130.172,2022-04-15 10:49:59,/home/ubuntu,locate volatility,0:00:11
10.103.130.172,2022-04-15 10:50:19,/home/ubuntu,volatility,0:00:20
10.103.130.172,2022-04-15 10:50:59,/home/ubuntu,locate volatility/plugins/,0:00:40
10.103.130.172,2022-04-15 10:51:05,/home/ubuntu,locate volatility/plugins,0:00:06
10.103.130.172,2022-04-15 10:51:48,/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays,cd /usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/,0:00:43
10.103.130.172,2022-04-15 10:51:49,/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays,ls,0:00:01
10.103.130.172,2022-04-15 10:51:53,/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/linux,cd linux,0:00:04
10.103.130.172,2022-04-15 10:51:54,/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/linux,ls,0:00:01
10.103.130.172,2022-04-15 10:52:19,/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/linux,/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/linux,0:00:25
10.103.130.172,2022-04-15 10:52:24,/home/ubuntu,cd ~,0:00:05
10.103.130.172,2022-04-15 10:52:25,/home/ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:52:27,/home/ubuntu/Ubuntu,cd Ubuntu/,0:00:02
10.103.130.172,2022-04-15 10:52:28,/home/ubuntu/Ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:52:39,/home/ubuntu/Ubuntu,cp Ubuntu1804.zip /usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/linux/,0:00:11
10.103.130.172,2022-04-15 10:52:43,/home/ubuntu/Ubuntu,sudo cp Ubuntu1804.zip /usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/linux/,0:00:04
10.103.130.172,2022-04-15 10:52:48,/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/linux,cd /usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/linux,0:00:05
10.103.130.172,2022-04-15 10:52:49,/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/linux,ls,0:00:01
10.103.130.172,2022-04-15 10:52:55,/usr/local/lib/python2.7/dist-packages/volatility-2.6.1-py2.7.egg/volatility/plugins/overlays/linux,cd~,0:00:06
10.103.130.172,2022-04-15 10:52:57,/home/ubuntu,cd,0:00:02
10.103.130.172,2022-04-15 10:53:10,/home/ubuntu,volatility --info,0:00:13
10.103.130.172,2022-04-15 10:53:24,/home/ubuntu,volatility --info | grep Linux,0:00:14
10.103.130.172,2022-04-15 10:54:09,/home/ubuntu,volatility memory.dmp --profile=LinuxUbuntu1804x64 bash_history,0:00:45
10.103.130.172,2022-04-15 10:54:23,/home/ubuntu,volatility memory.dmp --profile=LinuxUbuntu1804x64 linux_bash,0:00:14
10.103.130.172,2022-04-15 10:54:49,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 linux_bash,0:00:26
10.103.130.172,2022-04-15 10:55:27,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 linux_bash | more,0:00:38
10.103.130.172,2022-04-15 10:55:27,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 linux_bash | more,0:00:00
10.103.130.172,2022-04-15 10:55:27,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 linux_bash | more,0:00:00
10.103.130.172,2022-04-15 10:55:27,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 linux_bash | more,0:00:00
10.103.130.172,2022-04-15 10:55:27,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 linux_bash | more,0:00:00
10.103.130.172,2022-04-15 10:55:44,/home/ubuntu,volatility -h,0:00:17
10.103.130.172,2022-04-15 10:56:19,/home/ubuntu,man volatility ,0:00:35
10.103.130.172,2022-04-15 10:56:21,/home/ubuntu,clear,0:00:02
10.103.130.172,2022-04-15 10:56:22,/home/ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:56:31,/home/ubuntu/profiles,cd profiles/,0:00:09
10.103.130.172,2022-04-15 10:56:32,/home/ubuntu/profiles,ls,0:00:01
10.103.130.172,2022-04-15 10:56:34,/home/ubuntu/profiles/Linux,cd Linux/,0:00:02
10.103.130.172,2022-04-15 10:56:35,/home/ubuntu/profiles/Linux,ls,0:00:01
10.103.130.172,2022-04-15 10:56:37,/home/ubuntu/profiles/Linux/Ubuntu,cd Ubuntu/,0:00:02
10.103.130.172,2022-04-15 10:56:38,/home/ubuntu/profiles/Linux/Ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:56:44,/home/ubuntu/profiles/Linux/Ubuntu,cd x^,0:00:06
10.103.130.172,2022-04-15 10:56:47,/home/ubuntu/profiles/Linux/Ubuntu/x64,cd x64/,0:00:03
10.103.130.172,2022-04-15 10:56:48,/home/ubuntu/profiles/Linux/Ubuntu/x64,ls,0:00:01
10.103.130.172,2022-04-15 10:57:45,/home/ubuntu,cd ~,0:00:57
10.103.130.172,2022-04-15 10:57:46,/home/ubuntu,ls,0:00:01
10.103.130.172,2022-04-15 10:58:29,/home/ubuntu,volatility -f memory.dmp imageinfo,0:00:43
10.103.130.172,2022-04-15 10:58:38,/home/ubuntu,cd Linux/,0:00:09
10.103.130.172,2022-04-15 10:58:45,/home/ubuntu/profiles,cd profiles/,0:00:07
10.103.130.172,2022-04-15 10:58:46,/home/ubuntu/profiles,ls,0:00:01
10.103.130.172,2022-04-15 10:58:48,/home/ubuntu/profiles/Linux,cd Linux,0:00:02
10.103.130.172,2022-04-15 10:58:52,/home/ubuntu/profiles/Linux,cd x64,0:00:04
10.103.130.172,2022-04-15 10:58:55,/home/ubuntu/profiles/Linux,ls,0:00:03
10.103.130.172,2022-04-15 10:58:57,/home/ubuntu/profiles/Linux/Ubuntu,cd Ubuntu/,0:00:02
10.103.130.172,2022-04-15 10:59:02,/home/ubuntu/profiles/Linux/Ubuntu/x64,cd x64/,0:00:05
10.103.130.172,2022-04-15 10:59:03,/home/ubuntu/profiles/Linux/Ubuntu/x64,ls,0:00:01
10.103.130.172,2022-04-15 10:59:17,/home/ubuntu/profiles/Linux/Ubuntu/x64,cp Ubuntu18.04.1-4.18.0-25.zip ~,0:00:14
10.103.130.172,2022-04-15 10:59:18,/home/ubuntu/profiles/Linux/Ubuntu/x64,ls,0:00:01
